S.no,Application_Name,Customer_Initiated_Transactions_Volume_Mn,Customer_Initiated_Transactions_Value_Cr,B2C_Transactions_Volume_Mn,B2C_Transactions_Value_Cr,B2B_Transactions_Volume_Mn,B2B_Transactions_Value_Cr,Total_Volume_Mn,Total_Value_Cr,Year,Month
1,Airtel Payments Bank Apps,8.53,2047.45,0.0,0.0,0.0,0.0,13.22,4729.77,2022,jan
2,Allahabad Bank App,0.02,7.36,0.0,0.0,0.0,0.0,0.02,7.36,2022,jan
3,Amazon Pay,73.5,6729.66,0.0,0.0,0.0,0.0,73.5,6729.66,2022,jan
4,AU Small Finance Bank App,0.23,81.15,0.0,0.0,0.0,0.0,0.23,81.15,2022,jan
5,Axis Bank Apps,6.78,1058.77,40.47,34.25,0.0,0.0,47.25,1093.02,2022,jan
6,Bajaj Finserv,0.24,12.88,0.0,0.0,0.0,0.0,0.24,12.88,2022,jan
7,Bank of Baroda Apps,0.71,342.85,0.0,0.0,0.0,0.0,0.71,342.85,2022,jan
8,Bank of India App,0.05,20.23,0.0,0.0,0.0,0.0,0.05,20.23,2022,jan
9,Bank of Maharashtra App,0.05,12.46,0.0,0.0,0.0,0.0,0.05,12.46,2022,jan
10,BHIM,25.82,8511.91,0.0,0.0,0.0,0.0,25.82,8511.91,2022,jan
11,Canara Bank App,0.26,98.95,0.0,0.0,0.0,0.0,0.26,98.95,2022,jan
12,Central Bank of India App,0.13,47.33,0.0,0.0,0.0,0.0,0.13,47.33,2022,jan
13,Citi Bank App,0.09,77.8,0.0,0.0,0.0,0.0,0.09,77.8,2022,jan
14,City Union Bank App,0.02,4.92,0.0,0.0,0.0,0.0,0.02,4.92,2022,jan
15,Cointab,1.21,179.22,0.0,0.0,0.0,0.0,1.21,179.22,2022,jan
16,Cred,10.68,14189.86,0.0,0.0,0.0,0.0,10.68,14189.86,2022,jan
17,DBS Digibank App,0.51,186.79,0.0,0.0,0.0,0.0,0.51,186.79,2022,jan
18,Dena Bank App,0.02,26.5,0.0,0.0,0.0,0.0,0.02,26.5,2022,jan
19,Deutsche Bank App,0.92,61.95,0.0,0.0,0.0,0.13,0.92,62.08,2022,jan
20,Dhanlaxmi Bank App,0.01,2.95,0.0,0.0,0.0,0.0,0.01,2.95,2022,jan
21,Federal Bank App,0.54,109.25,0.0,0.0,0.0,0.0,0.54,109.25,2022,jan
22,Fino Payments bank App,0.03,2.79,0.0,0.0,0.0,0.0,0.03,2.79,2022,jan
23,Finshell Pay,0.07,3.69,0.0,0.0,0.0,0.0,0.07,3.69,2022,jan
24,Google Pay,1584.2,298267.07,0.0,0.0,0.0,0.0,1584.2,0.0,2022,jan
25,HDFC Bank Apps,4.94,1366.89,0.0,0.0,0.0,0.0,4.94,1366.89,2022,jan
26,HSBC Bank App,0.08,54.47,0.0,0.09,0.0,0.0,0.08,54.57,2022,jan
27,ICICI Bank Apps,29.87,8491.18,3.57,215.87,0.0,0.0,33.43,8707.05,2022,jan
28,IDBI Bank App,0.02,12.54,0.0,0.0,0.0,0.0,0.02,12.54,2022,jan
29,IDFC Bank App,1.22,316.37,0.0,0.0,0.0,0.0,1.22,316.37,2022,jan
30,India Post Payments Bank App,2.65,309.42,0.0,0.0,0.0,0.0,2.65,309.42,2022,jan
31,Indian Bank App,0.13,47.42,0.0,0.0,0.0,0.0,0.13,47.42,2022,jan
32,IndusInd Bank App,0.74,1218.79,0.0,0.0,0.0,0.0,0.74,1218.79,2022,jan
33,Jammu and Kashmir Bank App,0.01,2.47,0.0,0.0,0.0,0.0,0.01,2.47,2022,jan
34,Janta Sahakari Bank App,0.01,4.46,0.0,0.0,0.0,0.0,0.01,4.46,2022,jan
35,Jio Payments Bank App,2.05,114.39,0.0,0.0,0.0,0.0,2.05,114.39,2022,jan
36,Jupiter Money,1.02,156.15,0.0,0.0,0.0,0.0,1.02,156.15,2022,jan
37,Karnataka Bank App,0.25,31.19,0.0,0.0,0.0,0.0,0.25,31.19,2022,jan
38,Karur Vysya Bank App,0.04,17.37,0.0,0.0,0.0,0.0,0.04,17.37,2022,jan
39,Kotak Mahindra Bank Apps,6.88,1333.06,0.0,0.0,0.0,0.0,6.88,1333.06,2022,jan
40,MakeMy Trip,0.06,19.63,0.0,0.0,0.0,0.0,0.06,19.63,2022,jan
41,MI Pay,0.27,40.51,0.0,0.0,0.0,0.0,0.27,40.51,2022,jan
42,Mobikwik,3.87,886.55,0.0,0.0,0.0,0.0,3.87,886.55,2022,jan
43,NSDL Payments Bank App,0.02,1.45,0.0,0.0,0.0,0.0,0.02,1.45,2022,jan
44,Paytm Payments Bank App,615.9,70892.01,8.0,13.36,0.0,0.0,710.28,85125.97,2022,jan
45,PhonePe,2140.28,405173.78,0.0,0.0,0.0,0.0,2140.28,0.0,2022,jan
46,Punjab National Bank App,0.09,44.86,0.0,0.0,0.0,0.0,0.09,44.86,2022,jan
47,Punjab Sindh Bank App,0.01,2.87,0.0,0.0,0.0,0.0,0.01,2.87,2022,jan
48,RBL Bank App,0.42,101.45,0.0,0.0,0.01,0.0,0.43,101.45,2022,jan
49,Samsung Pay,3.17,431.07,0.0,0.0,0.0,0.0,3.17,431.07,2022,jan
50,South Indian Bank App,0.13,41.4,0.0,0.0,0.0,0.0,0.13,41.4,2022,jan
51,Standard Chartered Bank App,0.11,60.49,0.0,0.0,0.0,0.0,0.11,60.49,2022,jan
52,State Bank of India Apps,3.62,1967.04,0.0,0.0,0.0,0.01,3.62,1967.05,2022,jan
53,UCO Bank App,0.16,37.26,0.0,0.0,0.0,0.0,0.16,37.26,2022,jan
54,Ultracash,2.14,177.63,0.0,0.0,0.0,0.0,2.14,177.63,2022,jan
55,Union Bank Apps,0.39,182.27,0.0,0.0,0.0,0.0,0.39,182.27,2022,jan
56,WhatsApp,2.34,205.83,0.0,0.0,0.0,0.0,2.34,205.83,2022,jan
57,Yes Bank Apps,27.24,5816.96,0.35,0.2,0.0,0.0,27.59,5817.16,2022,jan
58,YuvaPay,0.05,77.12,0.0,0.0,0.0,0.0,0.05,77.12,2022,jan
59,Others,0.02,9.08,0.0,0.0,0.0,0.0,0.02,9.08,2022,jan
60,Airtel Payments Bank Apps,5.8,1199.46,0.0,0.0,0.0,0.0,7.58,2210.17,2022,feb 
61,Allahabad Bank App,0.02,6.28,0.0,0.0,0.0,0.0,0.02,6.28,2022,feb 
62,Amazon Pay,63.49,6044.47,0.0,0.0,0.0,0.0,63.49,6044.47,2022,feb 
63,AU Small Finance Bank App,0.25,89.36,0.0,0.0,0.0,0.0,0.25,89.36,2022,feb
64,Axis Bank Apps,6.9,1366.34,47.88,38.91,0.0,0.0,54.78,1405.26,2022,feb
65,Bajaj Finserv,0.33,19.32,0.0,0.0,0.0,0.0,0.33,19.32,2022,feb
66,Bank of Baroda Apps,0.67,330.69,0.0,0.0,0.0,0.0,0.67,330.69,2022,feb
67,Bank of India App,0.05,21.28,0.0,0.0,0.0,0.0,0.05,21.28,2022,feb
68,Bank of Maharashtra App,0.05,12.49,0.0,0.0,0.0,0.0,0.05,12.49,2022,feb
69,BHIM,23.25,7891.86,0.0,0.0,0.0,0.0,23.25,7891.86,2022,feb
70,Canara Bank App,0.26,95.78,0.0,0.0,0.0,0.0,0.26,95.78,2022,feb
71,Central Bank of India App,0.12,45.26,0.0,0.0,0.0,0.0,0.12,45.26,2022,feb
72,Citi Bank App,0.08,69.22,0.0,0.0,0.0,0.0,0.08,69.22,2022,feb
73,City Union Bank App,0.02,5.49,0.0,0.0,0.0,0.0,0.02,5.49,2022,feb
74,Cointab,1.73,280.57,0.0,0.0,0.0,0.0,1.73,280.57,2022,feb
75,Cred,10.08,13364.09,0.0,0.0,0.0,0.0,10.08,13364.09,2022,feb
76,DBS Digibank App,0.46,173.63,0.0,0.0,0.0,0.0,0.46,173.63,2022,feb
77,Dena Bank App,0.02,23.93,0.0,0.0,0.0,0.0,0.02,23.93,2022,feb
78,Deutsche Bank App,0.87,70.43,0.0,0.0,0.0,0.0,0.87,70.43,2022,feb
79,Dhanlaxmi Bank App,0.01,2.83,0.0,0.0,0.0,0.0,0.01,2.83,2022,feb
80,Federal Bank App,0.55,108.21,0.0,0.0,0.0,0.0,0.55,108.21,2022,feb
81,Fino Payments bank App,0.03,3.25,0.0,0.0,0.0,0.0,0.03,3.25,2022,feb
82,Finshell Pay,0.06,3.8,0.0,0.0,0.0,0.0,0.06,3.8,2022,feb
83,Google Pay,1524.09,0.0,0.0,0.0,0.0,0.0,1524.09,0.0,2022,feb
84,HDFC Bank Apps,4.59,1370.03,0.0,0.0,0.0,0.0,4.59,1370.03,2022,feb
85,HSBC Bank App,0.08,52.94,0.0,0.04,0.0,0.0,0.08,52.97,2022,feb
86,ICICI Bank Apps,27.39,8537.11,3.27,190.34,0.0,0.0,30.66,8727.44,2022,feb
87,IDBI Bank App,0.02,14.6,0.0,0.0,0.0,0.0,0.02,14.6,2022,feb
88,IDFC Bank App,1.21,321.93,0.0,0.0,0.0,0.0,1.21,321.93,2022,feb
89,India Post Payments Bank App,2.21,268.9,0.0,0.0,0.0,0.0,2.21,268.9,2022,feb
90,Indian Bank App,0.11,42.07,0.0,0.0,0.0,0.0,0.11,42.07,2022,feb
91,IndusInd Bank App,0.77,1358.24,0.0,0.0,0.0,0.0,0.77,1358.24,2022,feb
92,Jammu and Kashmir Bank App,0.01,3.43,0.0,0.0,0.0,0.0,0.01,3.43,2022,feb
93,Janta Sahakari Bank App,0.01,4.33,0.0,0.0,0.0,0.0,0.01,4.33,2022,feb
94,Jio Payments Bank App,1.97,111.85,0.0,0.0,0.0,0.0,1.97,111.85,2022,feb
95,Jupiter Money,1.13,140.79,0.0,0.0,0.0,0.0,1.13,140.79,2022,feb
96,Karnataka Bank App,0.25,31.35,0.0,0.0,0.0,0.0,0.25,31.35,2022,feb
97,Karur Vysya Bank App,0.04,17.17,0.0,0.0,0.0,0.0,0.04,17.17,2022,feb
98,Kotak Mahindra Bank Apps,6.91,1383.3,0.0,0.0,0.0,0.0,6.91,1383.3,2022,feb
99,MakeMy Trip,0.08,33.03,0.0,0.0,0.0,0.0,0.08,33.03,2022,feb
100,MI Pay,0.25,38.46,0.0,0.0,0.0,0.0,0.25,38.46,2022,feb
101,Mobikwik,3.78,755.89,0.0,0.0,0.0,0.0,3.78,755.89,2022,feb
102,NSDL Payments Bank App,0.02,1.77,0.0,0.0,0.0,0.0,0.02,1.77,2022,feb
103,Paytm Payments Bank App,613.77,72204.32,8.48,18.96,0.0,0.0,706.77,86299.22,2022,feb
104,PhonePe,2120.2,0.0,0.0,0.0,0.0,0.0,2120.2,0.0,2022,feb
105,Punjab National Bank App,0.08,43.49,0.0,0.0,0.0,0.0,0.08,43.49,2022,feb
106,Punjab Sindh Bank Apps,0.01,2.66,0.0,0.0,0.0,0.0,0.01,2.66,2022,feb
107,RBL Bank App,0.51,107.25,0.0,0.0,0.0,0.0,0.51,107.25,2022,feb
108,Samsung Pay,3.14,421.97,0.0,0.0,0.0,0.0,3.14,421.97,2022,feb
109,South Indian Bank App,0.12,38.69,0.0,0.0,0.0,0.0,0.12,38.69,2022,feb
110,Standard Chartered Bank App,0.12,64.7,0.0,0.0,0.0,0.0,0.12,64.7,2022,feb
111,State Bank of India Apps,3.38,1863.42,0.0,0.0,0.0,0.0,3.38,1863.42,2022,feb
112,UCO Bank App,0.16,35.05,0.0,0.0,0.0,0.0,0.16,35.05,2022,feb
113,Ultracash,1.51,158.7,0.0,0.0,0.0,0.0,1.51,158.7,2022,feb
114,Union Bank Apps,0.35,166.72,0.0,0.0,0.0,0.0,0.35,166.72,2022,feb
115,Utkarsh Small Finance Bank,0.01,2.42,0.0,0.0,0.0,0.0,0.01,2.42,2022,feb
116,WhatsApp,2.24,207.09,0.0,0.0,0.0,0.0,2.24,207.09,2022,feb
117,Yes Bank Apps,31.99,6551.55,0.19,0.06,0.0,0.0,32.17,6551.61,2022,feb
118,YuvaPay,0.05,89.7,0.0,0.0,0.0,0.0,0.05,89.7,2022,feb
119,Others,0.02,8.15,0.0,0.0,0.0,0.0,0.02,8.15,2022,feb
120,Airtel Payments Bank Apps,8.33,1934.41,0.0,0.0,0.0,0.0,13.16,4492.25,2022,mar
121,Allahabad Bank Apps,0.02,6.15,0.0,0.0,0.0,0.0,0.02,6.15,2022,mar
122,Amazon Pay,76.34,6894.78,0.0,0.0,0.0,0.0,76.34,6894.78,2022,mar
123,AU Small Finance Bank Apps,0.29,104.48,0.0,0.0,0.0,0.0,0.29,104.48,2022,mar
124,Axis Bank Apps,7.09,1045.13,54.21,39.81,0.0,0.0,61.29,1084.94,2022,mar
125,Bajaj Finserv,0.35,24.08,0.0,0.0,0.0,0.0,0.35,24.08,2022,mar
126,Bank of Baroda Apps,0.69,328.61,0.0,0.0,0.0,0.0,0.69,328.61,2022,mar
127,Bank of India Apps,0.08,26.22,0.0,0.0,0.0,0.0,0.08,26.22,2022,mar
128,Bank of Maharashtra Apps,0.05,15.0,0.0,0.0,0.0,0.0,0.05,15.0,2022,mar
129,BHIM,24.88,8050.24,0.0,0.0,0.0,0.0,24.88,8050.24,2022,mar
130,Canara Bank Apps,0.31,109.68,0.0,0.0,0.0,0.0,0.31,109.68,2022,mar
131,Central Bank of India Apps,0.14,50.67,0.0,0.0,0.0,0.0,0.14,50.67,2022,mar
132,Citi Bank Apps,0.11,68.41,0.0,0.0,0.0,0.0,0.11,68.41,2022,mar
133,City Union Bank Apps,0.03,7.3,0.0,0.0,0.0,0.0,0.03,7.3,2022,mar
134,Cointab,0.08,33.22,0.0,0.0,0.0,0.0,0.08,33.22,2022,mar
135,Cred,12.11,16136.11,0.0,0.0,0.0,0.0,12.11,16136.11,2022,mar
136,DBS Digibank Apps,0.49,185.52,0.0,0.0,0.0,0.0,0.49,185.52,2022,mar
137,Dena Bank Apps,0.02,29.32,0.0,0.0,0.0,0.0,0.02,29.32,2022,mar
138,Deutsche Bank Apps,1.02,91.66,0.0,0.0,0.0,1.36,1.02,93.02,2022,mar
139,Dhanlaxmi Bank Apps,0.01,3.29,0.0,0.0,0.0,0.0,0.01,3.29,2022,mar
140,Fave,0.37,13.0,0.0,0.0,0.0,0.0,0.37,13.0,2022,mar
141,Federal Bank Apps,2.45,360.96,0.0,0.0,0.0,0.0,2.45,360.96,2022,mar
142,Fino Payments bank Apps,0.04,3.47,0.0,0.0,0.0,0.0,0.04,3.47,2022,mar
143,Finserv Markets,0.03,1.49,0.0,0.0,0.0,0.0,0.03,1.49,2022,mar
144,Finshell Pay,0.08,4.0,0.0,0.0,0.0,0.0,0.08,4.0,2022,mar
145,GoIbibo,0.02,5.91,0.0,0.0,0.0,0.0,0.02,5.91,2022,mar
146,Google Pay,1838.12,0.0,0.0,0.0,0.0,0.0,1838.12,0.0,2022,mar
147,Groww,0.83,472.71,0.0,0.0,0.0,0.0,0.83,472.71,2022,mar
148,HDFC Bank Apps,5.45,1624.54,0.0,0.0,0.0,0.0,5.45,1624.54,2022,mar
149,HSBC Bank Apps,0.1,61.85,0.0,0.16,0.0,0.0,0.1,62.0,2022,mar
150,ICICI Bank Apps,31.49,10304.08,3.65,234.61,0.0,0.0,35.13,10538.69,2022,mar
151,IDBI Bank Apps,0.03,16.25,0.0,0.0,0.0,0.0,0.03,16.25,2022,mar
152,IDFC Bank Apps,2.7,534.56,0.0,0.0,0.0,0.0,2.7,534.56,2022,mar
153,India Post Payments Bank Apps,2.95,321.14,0.0,0.0,0.0,0.0,2.95,321.14,2022,mar
154,Indian Bank Apps,0.11,42.26,0.0,0.0,0.0,0.0,0.11,42.26,2022,mar
155,Indian Overseas Bank Apps,0.01,1.62,0.0,0.0,0.0,0.0,0.01,1.62,2022,mar
156,IndusInd Bank Apps,1.03,2252.3,0.0,0.0,0.0,0.0,1.03,2252.3,2022,mar
157,Jammu and Kashmir Bank Apps,0.01,2.15,0.0,0.0,0.0,0.0,0.01,2.15,2022,mar
158,Janata Sahakari Bank Apps,0.01,4.51,0.0,0.0,0.0,0.0,0.01,4.51,2022,mar
159,Jio Payments Bank Apps,2.27,129.5,0.0,0.0,0.0,0.0,2.27,129.5,2022,mar
160,Jupiter,1.32,164.8,0.0,0.0,0.0,0.0,1.32,164.8,2022,mar
161,Karnataka Bank Apps,0.3,37.96,0.0,0.0,0.0,0.0,0.3,37.96,2022,mar
162,Karur Vysya Bank Apps,0.04,18.29,0.0,0.0,0.0,0.0,0.04,18.29,2022,mar
163,Kotak Mahindra Bank Apps,7.92,1587.51,0.0,0.0,0.0,0.0,7.92,1587.51,2022,mar
164,MakeMyTrip,0.1,47.1,0.0,0.0,0.0,0.0,0.1,47.1,2022,mar
165,MI Pay,0.24,36.02,0.0,0.0,0.0,0.0,0.24,36.02,2022,mar
166,Mobikwik,3.6,739.25,0.0,0.0,0.0,0.0,3.6,739.25,2022,mar
167,NSDL Payments Bank Apps,0.02,2.28,0.0,0.0,0.0,0.0,0.02,2.28,2022,mar
168,Paytm Payments Bank App,729.63,83840.44,9.77,17.68,0.0,0.0,837.14,95650.36,2022,mar
169,PhonePe,2527.15,0.0,0.0,0.0,0.0,0.0,2527.15,0.0,2022,mar
170,Punjab National Bank Apps,0.09,46.64,0.0,0.0,0.0,0.0,0.09,46.64,2022,mar
171,Punjab Sind Bank Apps,0.01,3.8,0.0,0.0,0.0,0.0,0.01,3.8,2022,mar
172,RBL Bank Apps,0.46,126.74,0.0,0.0,0.0,0.0,0.46,126.75,2022,mar
173,Samsung Pay,3.73,473.5,0.0,0.0,0.0,0.0,3.73,473.5,2022,mar
174,South Indian Bank Apps,0.13,44.63,0.0,0.0,0.0,0.0,0.13,44.63,2022,mar
175,Standard Chartered Bank Apps,0.13,69.84,0.0,0.0,0.0,0.0,0.13,69.84,2022,mar
176,State Bank of India Apps,4.01,2130.56,0.0,0.0,0.0,0.0,4.01,2130.56,2022,mar
177,SuperPay,0.1,0.64,0.0,0.0,0.0,0.0,0.1,0.64,2022,mar
178,UCO Bank Apps,0.19,40.88,0.0,0.0,0.0,0.0,0.19,40.88,2022,mar
179,Ultracash,0.03,1.12,0.0,0.0,0.0,0.0,0.03,1.12,2022,mar
180,Union Bank Apps,0.41,197.01,0.0,0.0,0.0,0.0,0.41,197.01,2022,mar
181,Utkarsh Small Finance Bank Apps,0.01,3.9,0.0,0.0,0.0,0.0,0.01,3.9,2022,mar
182,WhatsApp,2.54,239.78,0.0,0.0,0.0,0.0,2.54,239.78,2022,mar
183,Yes Bank Apps,35.25,8746.74,0.0,0.0,0.0,0.0,35.25,8746.74,2022,mar
184,YuvaPay,0.06,105.39,0.0,0.0,0.0,0.0,0.06,105.39,2022,mar
185,Others,0.02,8.11,0.0,0.0,0.0,0.0,0.02,8.11,2022,mar
186,Airtel Payments Bank Apps,5.29,454.64,0.0,0.0,0.0,0.0,5.3,460.9,2022,apr
187,Amazon Pay,73.21,6699.57,0.0,0.0,0.0,0.0,73.21,6699.57,2022,apr
188,AU Small Finance Bank Apps,0.32,109.89,0.0,0.0,0.0,0.0,0.32,109.89,2022,apr
189,Axis Bank Apps,7.19,1213.44,56.84,43.71,0.0,0.0,64.03,1257.15,2022,apr
190,Bajaj Finserv,0.52,38.61,0.0,0.0,0.0,0.0,0.52,38.61,2022,apr
191,Bank of Baroda Apps,0.77,344.65,0.0,0.0,0.0,0.0,0.77,344.65,2022,apr
192,Bank of India Apps,0.1,32.62,0.0,0.0,0.0,0.0,0.1,32.62,2022,apr
193,Bank of Maharashtra Apps,0.05,14.56,0.0,0.0,0.0,0.0,0.05,14.56,2022,apr
194,BHIM,25.69,8354.34,0.0,0.0,0.0,0.0,25.69,8354.34,2022,apr
195,Canara Bank Apps,0.31,110.31,0.0,0.0,0.0,0.0,0.31,110.31,2022,apr
196,Central Bank of India Apps,0.13,51.04,0.0,0.0,0.0,0.0,0.13,51.04,2022,apr
197,Citi Bank Apps,0.08,66.03,0.0,0.0,0.0,0.0,0.08,66.03,2022,apr
198,City Union Bank Apps,0.03,8.41,0.0,0.0,0.0,0.0,0.03,8.41,2022,apr
199,Cointab,0.07,28.5,0.0,0.0,0.0,0.0,0.07,28.5,2022,apr
200,Cred,13.05,16372.92,0.0,0.0,0.0,0.0,13.05,16372.92,2022,apr
201,DBS Digibank Apps,0.47,175.45,0.0,0.0,0.0,0.0,0.47,175.45,2022,apr
202,Deutsche Bank Apps,1.51,128.13,0.0,0.0,0.0,0.3,1.51,128.43,2022,apr
203,Dhanlaxmi Bank Apps,0.01,3.02,0.0,0.0,0.0,0.0,0.01,3.02,2022,apr
204,Fave,0.18,7.73,0.0,0.0,0.0,0.0,0.18,7.73,2022,apr
205,Federal Bank Apps,2.7,375.64,0.0,0.0,0.0,0.0,2.7,375.64,2022,apr
206,Fino Payments bank Apps,0.04,3.26,0.0,0.0,0.0,0.0,0.04,3.26,2022,apr
207,Finserv Markets,0.01,1.06,0.0,0.0,0.0,0.0,0.01,1.06,2022,apr
208,Finshell Pay,0.08,4.45,0.0,0.0,0.0,0.0,0.08,4.45,2022,apr
209,GoIbibo,0.01,3.31,0.0,0.0,0.0,0.0,0.01,3.31,2022,apr
210,Google Pay,1914.77,344791.35,0.0,0.0,0.0,0.0,1914.77,344791.35,2022,apr
211,Groww,0.61,376.18,0.0,0.0,0.0,0.0,0.61,376.18,2022,apr
212,HDFC Bank Apps,5.9,1759.12,0.0,0.0,0.0,0.0,5.9,1759.12,2022,apr
213,HSBC Bank Apps,0.11,59.7,0.0,0.02,0.0,0.0,0.11,59.72,2022,apr
214,ICICI Bank Apps,32.82,9086.72,4.83,269.45,0.0,0.0,37.65,9356.17,2022,apr
215,IDBI Bank Apps,0.03,16.78,0.0,0.0,0.0,0.0,0.03,16.78,2022,apr
216,IDFC Bank Apps,2.49,532.69,0.0,0.0,0.0,0.0,2.49,532.69,2022,apr
217,India Post Payments Bank Apps,2.8,328.53,0.0,0.0,0.0,0.0,2.8,328.53,2022,apr
218,Indian Bank Apps,0.14,49.9,0.0,0.0,0.0,0.0,0.14,49.9,2022,apr
219,Indian Overseas Bank Apps,0.01,1.52,0.0,0.0,0.0,0.0,0.01,1.52,2022,apr
220,IndusInd Bank Apps,1.02,2596.71,0.0,0.0,0.0,0.0,1.02,2596.71,2022,apr
221,Janata Sahakari Bank Apps,0.01,4.28,0.0,0.0,0.0,0.0,0.01,4.28,2022,apr
222,Jio Payments Bank Apps,2.1,126.25,0.0,0.0,0.0,0.0,2.1,126.25,2022,apr
223,Jupiter,1.47,186.13,0.0,0.0,0.0,0.0,1.47,186.13,2022,apr
224,Jupiter Edge (LivQuick PPI App),0.01,0.43,0.0,0.0,0.0,0.0,0.01,0.43,2022,apr
225,Karnataka Bank Apps,0.27,35.58,0.0,0.0,0.0,0.0,0.27,35.58,2022,apr
226,Karur Vysya Bank Apps,0.04,18.54,0.0,0.0,0.0,0.0,0.04,18.54,2022,apr
227,Kotak Mahindra Bank Apps,7.96,1684.35,0.0,0.0,0.0,0.0,7.96,1684.35,2022,apr
228,MakeMyTrip,0.09,41.18,0.0,0.0,0.0,0.0,0.09,41.18,2022,apr
229,MI Pay,0.19,28.58,0.0,0.0,0.0,0.0,0.19,28.58,2022,apr
230,Mobikwik,2.37,421.47,0.0,0.0,0.0,0.0,2.37,421.47,2022,apr
231,NSDL Payments Bank Apps,0.02,2.32,0.0,0.0,0.0,0.0,0.02,2.32,2022,apr
232,Paytm Payments Bank App,740.76,85918.88,11.15,15.98,0.0,0.0,851.61,101649.06,2022,apr
233,PhonePe,2616.26,486557.03,0.0,0.0,0.0,0.0,2616.26,486557.03,2022,apr
234,Punjab National Bank Apps,0.09,46.27,0.0,0.0,0.0,0.0,0.09,46.27,2022,apr
235,Punjab Sind Bank Apps,0.01,5.38,0.0,0.0,0.0,0.0,0.01,5.38,2022,apr
236,RBL Bank Apps,0.3,113.65,0.0,0.0,0.0,0.0,0.3,113.65,2022,apr
237,Samsung Pay,3.81,470.11,0.0,0.0,0.0,0.0,3.81,470.11,2022,apr
238,South Indian Bank Apps,0.13,45.03,0.0,0.0,0.0,0.0,0.13,45.03,2022,apr
239,Standard Chartered Bank Apps,0.12,68.15,0.0,0.0,0.0,0.0,0.12,68.15,2022,apr
240,State Bank of India Apps,4.03,2118.0,0.0,0.0,0.0,0.0,4.03,2118.0,2022,apr
241,SuperPay,0.02,0.4,0.0,0.0,0.0,0.0,0.02,0.4,2022,apr
242,Tamilnad Mercantile Bank Apps,0.01,0.26,0.0,0.0,0.0,0.0,0.01,0.26,2022,apr
243,TataNeu,0.35,32.82,0.0,0.0,0.0,0.0,0.35,32.82,2022,apr
244,UCO Bank Apps,0.21,41.48,0.0,0.0,0.0,0.0,0.21,41.48,2022,apr
245,Ultracash,0.03,2.22,0.0,0.0,0.0,0.0,0.03,2.22,2022,apr
246,Union Bank Apps,0.42,198.34,0.0,0.0,0.0,0.0,0.42,198.34,2022,apr
247,Utkarsh Small Finance Bank Apps,0.01,3.88,0.0,0.0,0.0,0.0,0.01,3.88,2022,apr
248,WhatsApp,2.5,242.4,0.0,0.0,0.0,0.0,2.5,242.4,2022,apr
249,Yes Bank Apps,34.07,10246.99,0.0,0.0,0.0,0.0,34.07,10246.99,2022,apr
250,YuvaPay,0.06,103.34,0.0,0.0,0.0,0.0,0.06,103.34,2022,apr
251,Others,0.02,8.26,0.0,0.0,0.0,0.0,0.02,8.26,2022,apr
252,Airtel Payments Bank Apps,6.1,486.55,0.0,0.0,0.0,0.0,6.11,486.62,2022,may
253,Allahabad Bank Apps,0.02,6.25,0.0,0.0,0.0,0.0,0.02,6.25,2022,may
254,Amazon Pay,74.83,6954.18,0.0,0.0,0.0,0.0,74.83,6954.18,2022,may
255,AU Small Finance Bank Apps,0.35,107.22,0.0,0.0,0.0,0.0,0.35,107.22,2022,may
256,Axis Bank Apps,7.46,1372.31,51.14,48.08,0.06,4.77,58.66,1425.16,2022,may
257,Bajaj Finserv,0.79,58.53,0.0,0.0,0.0,0.0,0.79,58.53,2022,may
258,Bank of Baroda Apps,0.88,406.79,0.0,0.0,0.0,0.0,0.88,406.79,2022,may
259,Bank of India Apps,0.12,40.04,0.0,0.0,0.0,0.0,0.12,40.04,2022,may
260,Bank of Maharashtra Apps,0.06,16.47,0.0,0.0,0.0,0.0,0.06,16.47,2022,may
261,BHIM,26.57,9559.66,0.0,0.0,0.0,0.0,26.57,9559.66,2022,may
262,Canara Bank Apps,0.33,114.09,0.0,0.0,0.0,0.0,0.33,114.09,2022,may
263,Central Bank of India Apps,0.15,55.4,0.0,0.0,0.0,0.0,0.15,55.4,2022,may
264,Citi Bank Apps,0.13,78.71,0.0,0.0,0.0,0.0,0.13,78.71,2022,may
265,City Union Bank Apps,0.03,10.06,0.0,0.0,0.0,0.0,0.03,10.06,2022,may
266,Cointab,0.06,23.77,0.0,0.0,0.0,0.0,0.06,23.77,2022,may
267,Cred,13.89,18174.61,0.0,0.0,0.0,0.0,13.89,18174.61,2022,may
268,DBS Digibank Apps,0.47,186.33,0.0,0.0,0.0,0.0,0.47,186.33,2022,may
269,Deutsche Bank Apps,1.64,116.54,0.0,0.0,0.0,0.0,1.64,116.55,2022,may
270,Dhanlaxmi Bank Apps,0.01,3.35,0.0,0.0,0.0,0.0,0.01,3.35,2022,may
271,Fave,0.1,6.12,0.0,0.0,0.0,0.0,0.1,6.12,2022,may
272,Federal Bank Apps,3.42,474.12,0.0,0.0,0.0,0.0,3.42,474.12,2022,may
273,Fino Payments bank Apps,0.04,3.83,0.0,0.0,0.0,0.0,0.04,3.83,2022,may
274,Finserv Markets,0.01,1.01,0.0,0.0,0.0,0.0,0.01,1.01,2022,may
275,Finshell Pay,0.09,4.68,0.0,0.0,0.0,0.0,0.09,4.68,2022,may
276,GoIbibo,0.01,2.41,0.0,0.0,0.0,0.0,0.01,2.41,2022,may
